season,season_type,player_id,team,player_name,player_display_name,games,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance_list,gwfg_made,gwfg_missed,gwfg_blocked
2022,REG,00-0032087,TEN,J.Lambo,Josh Lambo,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvqztgsqkm1bp6auhenp",,0,,,,,,,,,,,,,,,,,,,,,,,3,4,1,0,0.75,0,,,,
2022,REG,00-0032569,NO,W.Lutz,Wil Lutz,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",23,31,6,2,60,0.742,0,6,9,4,3,1,0,0,1,4,0,1,49;51;31;60;56;35;30;37;31;25;45;37;33;37;44;46;25;38;21;29;23;54;20,44;48;61;38;48;44,30;55,857,283,85,33,33,0,0,1,2,51;55,1,0,1
2022,REG,00-0032669,LAC,T.Bertolet,Taylor Bertolet,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jx1lvhiw0241opz8dysp",3,3,0,0,28,1,0,3,0,0,0,0,0,0,0,0,0,0,28;25;27,,,80,0,0,6,6,0,0,1,1,27,1,0,0
2022,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",29,31,2,0,56,0.935,0,7,7,9,6,0,0,0,1,1,0,0,45;43;40;44;24;39;23;40;50;51;55;35;43;30;38;34;46;29;28;44;35;43;50;54;29;25;22;56;37,46;39,,1132,85,0,24,24,0,0,1,1,24,1,0,0
2022,REG,00-0033303,KC,H.Butker,Harrison Butker,13,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",18,24,5,1,62,0.75,0,7,4,4,2,1,0,0,1,1,3,0,54;62;44;23;28;33;52;30;27;32;22;22;26;35;45;27;47;44,51;39;47;55;51,51,653,243,51,38,41,3,0,0.927,2,28;51,1,1,0
2022,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",32,37,4,1,54,0.865,0,9,7,9,7,0,0,0,0,1,3,0,54;50;40;27;26;41;54;30;21;45;43;30;34;41;29;33;40;53;47;48;50;51;28;28;32;34;37;27;21;49;24;51,44;52;50;58,63,1218,204,63,33,35,1,1,0.943,5,63;45;41;53;21,4,0,1
2022,REG,00-0033787,PHI,J.Elliott,Jake Elliott,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",20,23,2,1,56,0.87,0,6,8,1,5,0,0,0,1,0,1,0,23;38;32;28;51;34;22;31;54;29;39;32;25;47;56;32;52;39;54;22,54;38,41,740,92,41,51,53,2,0,0.962,0,,,,
2022,REG,00-0034084,CHI,M.Badgley,Michael Badgley,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",4,4,0,0,40,1,0,2,1,1,0,0,0,0,0,0,0,0,29;22;40;35,,,126,0,0,,0,,,,0,,,,
2022,REG,00-0034084,DET,M.Badgley,Michael Badgley,12,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",20,24,4,0,53,0.833,0,4,6,8,2,0,0,1,0,2,1,0,40;53;42;26;25;24;51;45;47;38;44;41;49;31;34;34;23;41;37;33,29;47;54;46,,758,176,0,33,33,0,0,1,0,,,,
2022,REG,00-0034161,LV,D.Carlson,Daniel Carlson,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",34,37,2,1,57,0.919,0,9,11,3,11,0,0,0,0,1,1,0,23;55;32;55;25;21;32;35;26;39;22;30;53;50;47;50;38;38;52;57;25;36;25;55;25;52;31;36;49;40;20;57;54;38,46;56,52,1323,102,52,35,36,1,0,0.972,1,56,0,1,0
2022,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",33,35,2,0,54,0.943,0,2,16,13,2,0,0,0,1,1,0,0,34;31;32;38;45;48;34;54;43;37;34;42;37;42;46;49;40;37;32;42;26;36;47;32;39;29;32;52;37;40;36;49;42,41;32,,1294,73,0,30,32,2,0,0.938,2,32;42,1,1,0
2022,REG,00-0034361,KC,J.Reid,Justin Reid,1,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcj2bp24j6zxngejcosp",,0,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0.5,0,,,,
2022,REG,00-0034450,MIN,G.Joseph,Greg Joseph,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",26,33,5,2,61,0.788,0,10,5,7,3,1,0,0,0,1,4,0,28;56;29;28;36;24;46;47;34;25;28;27;33;25;30;36;51;41;41;40;40;61;21;28;50;41,56;56;53;46;50,51;56,946,261,107,40,46,6,0,0.87,5,47;28;33;40;61,5,0,0
2022,REG,00-0034794,MIA,J.Sanders,Jason Sanders,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",26,32,5,1,55,0.812,0,5,7,12,2,0,0,1,0,1,3,0,43;49;23;48;20;46;44;24;42;47;45;39;33;45;23;35;43;55;39;21;47;46;34;37;37;50,54;52;29;48;51,52,1015,234,52,41,44,3,0,0.932,1,50,1,0,0
2022,REG,00-0034909,ARI,T.Vizcaino,Tristan Vizcaino,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejfiunmxfxj38cj2k5e8",2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,36;46,,,82,0,0,3,3,0,0,1,0,,,,
2022,REG,00-0034941,SF,M.Wishnowsky,Mitch Wishnowsky,1,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/had7xwk5biw3ho8jswmx",,0,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0.5,0,,,,
2022,REG,00-0035145,DET,A.Seibert,Austin Seibert,3,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubdrkk43d3tlggqeq0en",3,5,2,0,48,0.6,0,0,1,2,0,0,0,0,0,1,1,0,35;48;40,48;54,,123,102,0,12,12,0,0,1,0,,,,
2022,REG,00-0035189,KC,M.Wright,Matthew Wright,2,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfedp9dvojv0e8mvavak",3,4,1,0,59,0.75,0,0,1,1,1,0,0,0,0,1,0,0,44;32;59,41,,135,41,0,8,8,0,0,1,0,,,,
2022,REG,00-0035189,PIT,M.Wright,Matthew Wright,4,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfedp9dvojv0e8mvavak",12,14,2,0,52,0.857,0,1,5,5,1,0,0,0,1,1,0,0,33;33;42;30;34;45;52;25;46;46;48;33,39;48,,467,87,0,7,7,0,0,1,0,,,,
2022,REG,00-0035192,WAS,J.Slye,Joey Slye,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",25,30,5,0,58,0.833,1,8,4,8,4,0,0,0,1,2,2,0,45;50;38;28;22;31;19;28;44;44;58;32;55;25;24;44;30;45;21;42;41;51;43;29;22,48;47;52;31;52,,911,230,0,24,28,4,0,0.857,0,,,,
2022,REG,00-0035269,LA,M.Gay,Matt Gay,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",28,30,2,0,58,0.933,0,9,8,4,7,0,0,0,0,0,1,1,57;20;22;40;39;29;26;29;21;26;35;36;33;58;47;40;54;32;55;33;55;55;30;53;23;22;45;38,51;61,,1053,112,0,31,32,1,0,0.969,1,38,1,0,0
2022,REG,00-0035358,IND,C.McLaughlin,Chase McLaughlin,15,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",30,36,5,1,54,0.833,0,7,5,9,9,0,0,0,1,2,2,0,43;51;27;52;51;31;48;28;42;50;46;39;20;40;48;48;51;36;37;51;52;34;26;28;49;27;52;46;23;54,51;39;48;50;48,59,1230,236,59,21,21,0,0,1,1,48,1,0,0
2022,REG,00-0035849,ARI,R.Blankenship,Rodrigo Blankenship,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6b0gseld2arwmuol6xx",2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,50;28,,,78,0,0,2,3,1,0,0.667,0,,,,
2022,REG,00-0035849,IND,R.Blankenship,Rodrigo Blankenship,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6b0gseld2arwmuol6xx",2,3,1,0,45,0.667,0,1,0,1,0,0,0,0,0,1,0,0,45;27,42,,72,42,0,2,2,0,0,1,1,42,0,1,0
2022,REG,00-0036162,BUF,T.Bass,Tyler Bass,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",27,31,2,2,56,0.871,0,4,11,10,2,0,0,0,1,0,1,0,41;49;37;30;38;39;21;35;39;42;38;51;34;45;29;42;36;56;49;28;39;47;45;48;38;49;25,55;38,38;49,1070,93,87,48,50,2,0,0.96,3,21;45;25,3,0,0
2022,REG,00-0036168,DET,D.Eberle,Dominik Eberle,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qpxu1wxnmlrxtg4dd2dg",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,2,4,2,0,0.5,0,,,,
2022,REG,00-0036469,ARI,M.Ammendola,Matt Ammendola,2,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv",2,3,1,0,23,0.667,0,2,0,0,0,0,0,0,0,1,0,0,20;23,43,,43,43,0,2,3,1,0,0.667,0,,,,
2022,REG,00-0036469,KC,M.Ammendola,Matt Ammendola,2,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv",3,4,1,0,31,0.75,1,1,1,0,0,0,0,0,1,0,0,0,19;31;26,34,,76,34,0,3,4,1,0,0.75,0,,,,
2022,REG,00-0036816,JAX,R.Patterson,Riley Patterson,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",30,35,5,0,53,0.857,0,8,10,10,2,0,0,0,1,3,1,0,33;43;45;52;22;23;23;26;45;27;37;44;48;35;22;29;31;42;37;43;33;33;48;32;45;41;37;53;26;36,37;41;51;41;44,,1091,214,0,36,37,0,1,0.973,1,29,1,0,0
2022,REG,00-0036854,CIN,E.McPherson,Evan McPherson,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",24,29,5,0,59,0.828,1,5,4,9,5,0,0,1,0,4,0,0,59;26;43;50;46;22;43;19;57;40;52;45;54;44;47;38;36;41;30;41;21;28;34;26,29;41;47;48;43,,942,208,0,40,44,3,1,0.909,1,29,0,1,0
2022,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,10,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",19,20,1,0,48,0.95,0,6,7,6,0,0,0,0,0,0,1,0,31;37;47;25;40;46;21;26;37;34;33;31;28;43;24;21;40;48;36,52,,648,52,0,22,22,0,0,1,2,37;43,2,0,0
2022,REG,00-0037224,PHI,C.Dicker,Cameron Dicker,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,42;23,,,65,0,0,2,2,0,0,1,1,23,1,0,0
2022,REG,00-0037606,TEN,C.Shudak,Caleb Shudak,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/javtxrrrakqqfcsy5cix",3,4,1,0,38,0.75,0,1,2,0,0,0,0,0,1,0,0,0,33;24;38,35,,95,35,0,1,1,0,0,1,0,,,,
2022,REG,00-0037645,PIT,N.Sciba,Nick Sciba,1,K,SPEC,,2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,38;29,,,67,0,0,1,1,0,0,1,0,,,,
2022,REG,00-0038097,CLE,C.York,Cade York,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irts9o3l9mzopvyg7c25",24,32,5,3,58,0.75,0,5,9,6,4,0,0,0,2,2,1,0,26;34;36;58;22;34;29;45;39;48;51;41;37;55;37;32;51;43;42;26;47;23;30;37,45;54;39;38;46,60;53;34,923,222,147,35,37,2,0,0.946,2,58;54,1,1,0
2022,POST,00-0023252,SF,R.Gould,Robbie Gould,3,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakpiwhnutg2rvoyrmgh",8,8,0,0,50,1,0,2,3,2,1,0,0,0,0,0,0,0,34;33;46;31;26;47;50;28,,,295,0,0,5,5,0,0,1,0,,,,
2022,POST,00-0026858,NYG,G.Gano,Graham Gano,2,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,5,5,0,0,1,0,,,,
2022,POST,00-0029597,BAL,J.Tucker,Justin Tucker,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,2,2,0,0,1,0,,,,
2022,POST,00-0030332,DAL,B.Maher,Brett Maher,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v5fuzaeucyftknl6hwoe",2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,25;43,,,68,0,0,1,6,4,1,0.167,0,,,,
2022,POST,00-0031492,SEA,J.Myers,Jason Myers,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stwynn6h56nuzznkiaqh",1,1,0,0,56,1,0,0,0,0,1,0,0,0,0,0,0,0,56,,,56,0,0,2,2,0,0,1,0,,,,
2022,POST,00-0033303,KC,H.Butker,Harrison Butker,3,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",6,7,1,0,50,0.857,0,2,0,2,2,0,0,0,0,1,0,0,50;50;43;24;45;27,42,,239,42,0,10,10,0,0,1,2,45;27,2,0,0
2022,POST,00-0033787,PHI,J.Elliott,Jake Elliott,3,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",4,4,0,0,35,1,0,0,4,0,0,0,0,0,0,0,0,0,30;31;35;33,,,129,0,0,12,12,0,0,1,0,,,,
2022,POST,00-0034450,MIN,G.Joseph,Greg Joseph,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,3,3,0,0,1,0,,,,
2022,POST,00-0034794,MIA,J.Sanders,Jason Sanders,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",3,3,0,0,48,1,0,0,1,2,0,0,0,0,0,0,0,0,40;48;37,,,125,0,0,2,2,0,0,1,0,,,,
2022,POST,00-0036162,BUF,T.Bass,Tyler Bass,2,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,33;39;25,,,97,0,0,5,5,0,0,1,0,,,,
2022,POST,00-0036816,JAX,R.Patterson,Riley Patterson,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",3,3,0,0,48,1,0,0,1,2,0,0,0,0,0,0,0,0,36;41;48,,,125,0,0,4,4,0,0,1,1,36,1,0,0
2022,POST,00-0036854,CIN,E.McPherson,Evan McPherson,3,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",5,5,0,0,39,1,0,3,2,0,0,0,0,0,0,0,0,0,39;28;20;30;23,,,140,0,0,6,7,1,0,0.857,0,,,,
2022,POST,00-0037224,LAC,C.Dicker,Cameron Dicker,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",3,4,1,0,50,0.75,0,2,0,0,1,0,0,0,0,1,0,0,22;23;50,40,,95,40,0,3,3,0,0,1,0,,,,
2022,REG+POST,00-0023252,SF,R.Gould,Robbie Gould,20,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakpiwhnutg2rvoyrmgh",35,40,3,2,51,0.875,0,15,8,9,3,0,0,0,0,3,0,0,25;20;33;51;25;49;30;50;49;29;20;26;20;39;24;46;47;43;36;48;26;23;35;43;24;23;27;34;33;46;31;26;47;50;28,42;43;41,20;43,1206,126,63,55,56,1,0,0.982,1,23,1,0,0
2022,REG+POST,00-0023853,ARI,M.Prater,Matt Prater,13,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",22,25,3,0,57,0.88,0,1,10,6,5,0,0,0,0,2,1,0,23;43;49;31;33;39;44;34;40;43;33;32;45;50;55;56;53;39;38;36;36;57,49;50;43,,909,142,0,17,18,1,0,0.944,1,57,1,0,0
2022,REG+POST,00-0025565,NE,N.Folk,Nick Folk,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvducq2x22jbvgaob4o1",32,37,5,0,54,0.865,1,9,8,10,4,0,0,0,0,4,1,0,28;35;50;37;37;32;44;37;29;19;31;42;49;45;52;49;43;43;28;24;34;46;23;25;39;51;23;24;47;54;49;24,52;45;44;43;48,,1193,232,0,32,35,3,0,0.914,2,25;24,2,0,0
2022,REG+POST,00-0025580,GB,M.Crosby,Mason Crosby,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usbwgcjsdcugjafgjzvt",25,29,3,1,56,0.862,0,10,8,6,1,0,0,0,0,0,3,0,40;28;38;31;46;48;29;38;25;28;39;29;33;24;32;34;36;46;28;26;26;56;22;49;48,55;54;53,47,879,162,47,37,39,1,1,0.949,3,31;28;32,3,0,0
2022,REG+POST,00-0026858,NYG,G.Gano,Graham Gano,19,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sarpl2zavybbmmowpkwz",30,33,2,1,57,0.909,0,3,9,10,8,0,0,0,1,0,1,0,36;33;52;56;42;51;51;44;43;48;37;34;33;33;34;31;45;49;57;47;48;27;50;50;44;44;55;36;24;25,37;58,47,1259,95,47,37,39,1,1,0.949,2,56;58,1,1,0
2022,REG+POST,00-0026968,TB,R.Succop,Ryan Succop,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbdymbap2wadw2jbey6w",31,38,5,2,54,0.816,0,10,7,12,2,0,0,0,1,0,4,0,44;38;29;47;47;47;45;45;45;21;44;30;27;54;24;27;31;30;26;20;38;50;42;21;21;38;35;42;40;22;41,36;52;55;50;53,52;26,1111,246,78,24,25,1,0,0.96,1,40,1,0,0
2022,REG+POST,00-0029421,TEN,R.Bullock,Randy Bullock,15,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pim6xbwsdnk5xwhlwde8",17,20,3,0,51,0.85,0,5,5,6,1,0,0,0,0,2,1,0,46;23;48;44;27;28;38;48;29;44;35;36;37;29;51;39;41,47;48;51,,643,146,0,28,28,0,0,1,1,47,0,1,0
2022,REG+POST,00-0029597,BAL,J.Tucker,Justin Tucker,18,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thawkkxcbyuddwuidgb0",38,44,3,3,58,0.864,0,14,11,4,9,0,0,0,0,1,1,1,24;51;56;42;51;37;58;25;43;34;23;32;34;55;22;30;32;41;32;37;27;29;55;24;26;42;35;30;53;21;27;21;30;51;26;51;27;22,56;67;48,61;50;55,1356,171,166,33,34,1,0,0.971,2,43;67,1,1,0
2022,REG+POST,00-0029621,NYJ,G.Zuerlein,Greg Zuerlein,17,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",30,37,7,0,60,0.811,0,5,10,9,5,1,0,0,0,2,5,0,45;57;50;40;52;43;38;34;32;23;45;33;40;28;53;28;45;57;48;60;36;30;26;26;34;37;44;44;32;35,45;53;45;53;58;57;55,,1195,366,0,28,29,1,0,0.966,1,28,1,0,0
2022,REG+POST,00-0029822,DEN,B.McManus,Brandon McManus,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqikw4kzgqn4bo4jq23e",28,36,6,2,55,0.778,0,6,4,10,8,0,0,0,1,0,3,2,30;40;26;20;24;50;55;28;33;44;45;51;27;48;44;39;48;52;48;27;52;41;50;52;54;49;49;33,64;53;56;56;63;38,34;25,1159,330,59,25,27,2,0,0.926,6,64;53;48;44;48;63,3,3,0
2022,REG+POST,00-0030098,LAC,D.Hopkins,Dustin Hopkins,5,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",9,10,1,0,43,0.9,0,2,6,1,0,0,0,0,0,1,0,0,43;31;25;23;37;37;31;35;39,49,,301,49,0,12,12,0,0,1,1,39,1,0,0
2022,REG+POST,00-0030332,DAL,B.Maher,Brett Maher,19,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v5fuzaeucyftknl6hwoe",31,34,3,0,60,0.912,0,10,5,7,8,1,0,0,0,1,2,0,51;54;50;26;28;44;53;45;28;29;33;40;36;30;22;27;53;60;50;33;53;24;53;21;44;48;26;36;45;25;43,59;59;46,,1210,164,0,51,59,5,3,0.864,2,51;50,2,0,0
2022,REG+POST,00-0031136,PIT,C.Boswell,Chris Boswell,12,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",20,28,7,1,59,0.714,0,4,4,5,7,0,0,0,1,4,2,0,20;48;53;36;52;34;51;59;29;55;25;45;50;44;40;21;51;33;49;34,55;49;33;45;43;52;48,40,829,325,40,18,18,0,0,1,1,53,1,0,0
2022,REG+POST,00-0031203,CHI,C.Santos,Cairo Santos,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njxxbexsrepazoygyrpp",21,23,1,1,51,0.913,0,4,7,6,4,0,0,0,0,0,1,0,44;47;50;30;50;43;51;42;23;38;50;36;32;33;41;22;40;28;37;35;23,56,40,795,56,40,27,32,5,0,0.844,1,30,1,0,0
2022,REG+POST,00-0031492,SEA,J.Myers,Jason Myers,18,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stwynn6h56nuzznkiaqh",35,38,3,0,56,0.921,0,9,15,4,7,0,0,0,1,2,0,0,49;32;31;25;56;25;56;31;39;27;34;32;46;34;50;35;51;49;55;24;34;41;26;27;38;51;22;25;31;31;37;36;22;32;56,39;41;46,,1290,126,0,43,44,1,0,0.977,2,25;32,2,0,0
2022,REG+POST,00-0032087,TEN,J.Lambo,Josh Lambo,1,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kvqztgsqkm1bp6auhenp",,0,,,,,,,,,,,,,,,,,,,,,,,3,4,1,0,0.75,0,,,,
2022,REG+POST,00-0032569,NO,W.Lutz,Wil Lutz,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",23,31,6,2,60,0.742,0,6,9,4,3,1,0,0,1,4,0,1,49;51;31;60;56;35;30;37;31;25;45;37;33;37;44;46;25;38;21;29;23;54;20,44;48;61;38;48;44,30;55,857,283,85,33,33,0,0,1,2,51;55,1,0,1
2022,REG+POST,00-0032669,LAC,T.Bertolet,Taylor Bertolet,2,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jx1lvhiw0241opz8dysp",3,3,0,0,28,1,0,3,0,0,0,0,0,0,0,0,0,0,28;25;27,,,80,0,0,6,6,0,0,1,1,27,1,0,0
2022,REG+POST,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",29,31,2,0,56,0.935,0,7,7,9,6,0,0,0,1,1,0,0,45;43;40;44;24;39;23;40;50;51;55;35;43;30;38;34;46;29;28;44;35;43;50;54;29;25;22;56;37,46;39,,1132,85,0,24,24,0,0,1,1,24,1,0,0
2022,REG+POST,00-0033303,KC,H.Butker,Harrison Butker,16,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",24,31,6,1,62,0.774,0,9,4,6,4,1,0,0,1,2,3,0,54;62;44;23;28;33;52;30;27;32;22;22;26;35;45;27;47;44;50;50;43;24;45;27,51;39;47;55;51;42,51,892,285,51,48,51,3,0,0.941,4,28;51;45;27,3,1,0
2022,REG+POST,00-0033702,ATL,Y.Koo,Younghoe Koo,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",32,37,4,1,54,0.865,0,9,7,9,7,0,0,0,0,1,3,0,54;50;40;27;26;41;54;30;21;45;43;30;34;41;29;33;40;53;47;48;50;51;28;28;32;34;37;27;21;49;24;51,44;52;50;58,63,1218,204,63,33,35,1,1,0.943,5,63;45;41;53;21,4,0,1
2022,REG+POST,00-0033787,PHI,J.Elliott,Jake Elliott,19,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",24,27,2,1,56,0.889,0,6,12,1,5,0,0,0,1,0,1,0,23;38;32;28;51;34;22;31;54;29;39;32;25;47;56;32;52;39;54;22;30;31;35;33,54;38,41,869,92,41,63,65,2,0,0.969,0,,,,
2022,REG+POST,00-0034084,CHI,M.Badgley,Michael Badgley,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",4,4,0,0,40,1,0,2,1,1,0,0,0,0,0,0,0,0,29;22;40;35,,,126,0,0,,0,,,,0,,,,
2022,REG+POST,00-0034084,DET,M.Badgley,Michael Badgley,12,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypn2qljwkyly4pdzt7vb",20,24,4,0,53,0.833,0,4,6,8,2,0,0,1,0,2,1,0,40;53;42;26;25;24;51;45;47;38;44;41;49;31;34;34;23;41;37;33,29;47;54;46,,758,176,0,33,33,0,0,1,0,,,,
