country,year,life_expectancy,gdp_per_capita,population
svn,1847,36.6,1761.0,596362
svn,1848,36.6,1776.0,601629
svn,1849,36.6,1790.0,606943
svn,1850,36.6,1805.0,612303
svn,1851,36.6,1812.0,617713
svn,1852,36.6,1819.0,623170
svn,1853,36.6,1826.0,628675
svn,1854,36.6,1834.0,634229
svn,1855,36.6,1841.0,639832
svn,1856,36.6,1848.0,645485
svn,1857,36.6,1855.0,651188
svn,1858,36.6,1862.0,656941
svn,1859,36.6,1870.0,662744
svn,1860,36.6,1877.0,668599
svn,1861,36.6,1884.0,674506
svn,1862,36.6,1892.0,680465
svn,1863,36.6,1899.0,686477
svn,1864,36.6,1906.0,692541
svn,1865,36.6,1914.0,698660
svn,1866,36.6,1921.0,704832
svn,1867,36.6,1929.0,711059
svn,1868,36.6,1936.0,717341
svn,1869,36.6,1944.0,723678
svn,1870,36.6,1951.0,730071
svn,1871,36.59,1985.0,736521
svn,1872,36.59,2020.0,743028
svn,1873,36.58,2055.0,749399
svn,1874,36.57,2091.0,756020
svn,1875,36.56,2127.0,762699
svn,1876,36.56,2164.0,769437
svn,1877,36.55,2202.0,776055
svn,1878,36.54,2240.0,782911
svn,1879,36.53,2279.0,789828
svn,1880,36.53,2318.0,796805
svn,1881,36.52,2359.0,803679
svn,1882,36.51,2400.0,810779
svn,1883,36.5,2441.0,817942
svn,1884,36.5,2484.0,825019
svn,1885,36.49,2527.0,832308
svn,1886,36.48,2571.0,839661
svn,1887,36.47,2616.0,846948
svn,1888,36.47,2661.0,854431
svn,1889,36.46,2707.0,861979
svn,1890,36.45,2755.0,869594
svn,1891,36.44,2774.0,877277
svn,1892,36.44,2793.0,885027
svn,1893,36.43,2812.0,892846
svn,1894,36.42,2832.0,900734
svn,1895,36.42,2851.0,908691
svn,1896,36.41,2871.0,916719
svn,1897,36.4,2891.0,924818
svn,1898,36.39,2911.0,932988
svn,1899,36.39,2931.0,941231
svn,1900,36.38,2952.0,949546
svn,1901,36.37,2999.0,957935
svn,1902,36.36,3048.0,966273
svn,1903,36.36,3097.0,974810
svn,1904,36.35,3147.0,983422
svn,1905,36.34,3197.0,992110
svn,1906,36.33,3249.0,1000875
svn,1907,36.33,3301.0,1009535
svn,1908,36.32,3355.0,1018454
svn,1909,36.31,3409.0,1027451
svn,1910,36.3,3464.0,1036528
svn,1911,36.3,3464.0,1045632
svn,1912,36.29,3465.0,1054869
svn,1913,36.28,3465.0,1064189
svn,1914,36.27,3454.0,1073590
svn,1915,36.27,3442.0,1083075
svn,1916,36.26,3430.0,1092644
svn,1917,36.25,3419.0,1102297
svn,1918,19.9,3407.0,1112031
svn,1919,36.24,3396.0,1121852
svn,1920,36.23,3384.0,1131760
svn,1921,37.14,3420.0,1141756
svn,1922,38.06,3472.0,1151840
svn,1923,38.97,3603.0,1162013
svn,1924,39.87,3810.0,1172275
svn,1925,40.78,3943.0,1182629
svn,1926,41.69,4160.0,1193073
svn,1927,42.6,4037.0,1203611
svn,1928,43.51,4333.0,1214241
svn,1929,44.42,4500.0,1224965
svn,1930,45.32,4351.0,1235783
svn,1931,46.23,4163.0,1246698
svn,1932,47.14,3726.0,1257708
svn,1933,48.05,3791.0,1268816
svn,1934,48.96,3880.0,1280022
svn,1935,49.87,3771.0,1291327
svn,1936,50.76,4205.0,1302732
svn,1937,51.67,4218.0,1314238
svn,1938,52.58,4496.0,1325845
svn,1939,53.48,4681.0,1337555
svn,1940,54.39,4642.0,1349368
svn,1941,51.45,4604.0,1361285
svn,1942,49.69,4566.0,1373308
svn,1943,48.05,4528.0,1385437
svn,1944,46.62,4490.0,1397673
svn,1945,48.35,4453.0,1410017
svn,1946,54.16,4416.0,1422470
svn,1947,60.05,4379.0,1435033
svn,1948,61.52,5157.0,1447707
svn,1949,62.5,5592.0,1460493
svn,1950,63.41,5170.0,1473093
svn,1951,63.69,5306.0,1481632
svn,1952,64.24,4832.0,1491674
svn,1953,64.77,5483.0,1502844
svn,1954,65.25,5717.0,1514784
svn,1955,65.71,6004.0,1527206
svn,1956,66.13,5821.0,1539785
svn,1957,66.52,6735.0,1552253
svn,1958,66.87,6957.0,1564357
svn,1959,67.17,7742.0,1575872
svn,1960,67.43,8158.0,1586637
svn,1961,67.62,8445.0,1596558
svn,1962,67.77,8522.0,1605645
svn,1963,67.85,9322.0,1614021
svn,1964,67.89,10123.0,1621879
svn,1965,67.89,10300.0,1629434
svn,1966,67.88,10755.0,1636668
svn,1967,67.87,10849.0,1643700
svn,1968,67.89,10989.0,1651094
svn,1969,67.93,12127.0,1659554
svn,1970,68.02,12618.0,1669581
svn,1971,68.29,13955.0,1681427
svn,1972,68.55,14311.0,1694975
svn,1973,68.81,14670.0,1709977
svn,1974,69.08,16421.0,1725964
svn,1975,69.33,16283.0,1742623
svn,1976,69.57,16634.0,1759731
svn,1977,69.8,17685.0,1777319
svn,1978,70.04,18506.0,1795648
svn,1979,70.28,19615.0,1815101
svn,1980,70.48,20447.0,1835837
svn,1981,70.65,20693.0,1857854
svn,1982,70.8,20717.0,1880704
svn,1983,70.86,20785.0,1903548
svn,1984,71.2,21201.0,1925314
svn,1985,71.69,21267.0,1945135
svn,1986,72.1,22034.0,1962877
svn,1987,72.2,21691.0,1978524
svn,1988,72.76,21298.0,1991428
svn,1989,73.08,20942.0,2000873
svn,1990,73.54,19347.0,2006479
svn,1991,73.49,17552.0,2007884
svn,1992,73.68,16522.0,2005512
svn,1993,73.72,16923.0,2000768
svn,1994,74.04,17760.0,1995607
svn,1995,74.47,18431.0,1991472
svn,1996,74.79,19091.0,1988989
svn,1997,75.02,20094.0,1987955
svn,1998,75.24,20800.0,1987976
svn,1999,75.53,21881.0,1988318
svn,2000,75.94,22723.0,1988499
svn,2001,76.19,23357.0,1988349
svn,2002,76.52,24223.0,1988264
svn,2003,76.71,24896.0,1988965
svn,2004,77.1,25963.0,1991430
svn,2005,77.5,26955.0,1996281
svn,2006,77.87,28389.0,2003791
svn,2007,78.23,30191.0,2013539
svn,2008,78.72,31138.0,2024538
svn,2009,79.08,28452.0,2035424
svn,2010,79.45,28678.0,2045168
svn,2011,79.81,28805.0,2053436
svn,2012,80.01,27971.0,2060390
svn,2013,80.26,27630.0,2066119
svn,2014,80.74,28460.0,2070845
svn,2015,80.7,29097.0,2074788
svn,2016,80.82,29803.0,2077862
svn,2017,80.97,30367.0,2079976
svn,2018,81.12,30946.0,2081260
swe,1800,32.16,1413.0,2354189
swe,1801,36.9,1401.0,2354278
swe,1802,40.2,1466.0,2360724
swe,1803,40.28,1452.0,2376420
swe,1804,39.7,1358.0,2393815
swe,1805,41.05,1445.0,2410798
swe,1806,36.17,1461.0,2424756
swe,1807,38.76,1401.0,2431799
swe,1808,30.15,1326.0,2431251
swe,1809,26.9,1266.0,2415344
swe,1810,31.99,1368.0,2428185
swe,1811,34.58,1469.0,2439240
swe,1812,35.07,1376.0,2451606
swe,1813,36.49,1402.0,2465326
swe,1814,38.57,1413.0,2480193
swe,1815,40.42,1463.0,2496182
swe,1816,41.74,1491.0,2513283
swe,1817,40.29,1449.0,2531325
swe,1818,40.02,1461.0,2550203
swe,1819,36.97,1448.0,2570036
swe,1820,40.23,1469.0,2591521
swe,1821,38.14,1513.0,2615075
swe,1822,42.76,1520.0,2639791
swe,1823,45.19,1504.0,2665075
swe,1824,44.97,1545.0,2691203
swe,1825,45.24,1586.0,2718270
swe,1826,43.08,1590.0,2746137
swe,1827,42.64,1516.0,2774189
swe,1828,37.74,1543.0,2801775
swe,1829,36.18,1565.0,2828833
swe,1830,40.97,1527.0,2855774
swe,1831,38.98,1556.0,2883180
swe,1832,40.84,1515.0,2911168
swe,1833,42.5,1563.0,2939410
swe,1834,38.53,1584.0,2967550
swe,1835,47.14,1578.0,2995557
swe,1836,45.13,1629.0,3023380
swe,1837,39.57,1617.0,3050621
swe,1838,39.98,1592.0,3077430
swe,1839,39.88,1609.0,3104649
swe,1840,43.98,1633.0,3132892
swe,1841,45.17,1612.0,3162148
swe,1842,42.8,1537.0,3192035
swe,1843,42.82,1570.0,3222296
swe,1844,44.03,1638.0,3252800
swe,1845,45.99,1677.0,3283646
swe,1846,42.04,1619.0,3314698
swe,1847,40.12,1662.0,3345364
swe,1848,45.13,1680.0,3375787
swe,1849,44.5,1742.0,3407192
swe,1850,44.69,1788.0,3440593
swe,1851,43.62,1753.0,3476353
swe,1852,41.35,1716.0,3512749
swe,1853,39.99,1739.0,3549169
swe,1854,44.55,1757.0,3586123
swe,1855,43.08,1866.0,3623453
swe,1856,42.14,1847.0,3660986
swe,1857,34.64,1898.0,3698643
swe,1858,42.0,1921.0,3736460
swe,1859,44.27,1991.0,3773608
swe,1860,48.47,2028.0,3809535
swe,1861,47.12,1948.0,3844313
swe,1862,42.55,1889.0,3879240
swe,1863,45.38,1970.0,3914777
swe,1864,44.77,2006.0,3951272
swe,1865,45.4,2041.0,3987980
swe,1866,44.73,2007.0,4024562
swe,1867,46.18,2038.0,4061163
swe,1868,43.23,1855.0,4098433
swe,1869,40.96,1988.0,4136265
swe,1870,45.01,2242.0,4174365
swe,1871,48.98,2320.0,4211318
swe,1872,50.08,2362.0,4245989
swe,1873,48.68,2389.0,4280191
swe,1874,44.28,2480.0,4313280
swe,1875,44.61,2392.0,4345302
swe,1876,44.81,2544.0,4376420
swe,1877,46.04,2487.0,4406577
swe,1878,46.72,2398.0,4437741
swe,1879,48.91,2531.0,4470072
swe,1880,47.61,2471.0,4503095
swe,1881,48.49,2560.0,4538520
swe,1882,48.58,2466.0,4568601
swe,1883,49.04,2653.0,4597782
swe,1884,49.16,2596.0,4629478
swe,1885,48.92,2643.0,4655471
swe,1886,50.58,2669.0,4681383
swe,1887,51.44,2590.0,4704725
swe,1888,52.33,2633.0,4728729
swe,1889,52.28,2672.0,4753783
swe,1890,50.46,2734.0,4780109
swe,1891,51.07,2883.0,4808124
swe,1892,50.59,2846.0,4837852
swe,1893,51.34,2916.0,4868602
swe,1894,52.07,2929.0,4900613
swe,1895,54.13,3072.0,4932706
swe,1896,53.46,3153.0,4965949
swe,1897,54.11,3277.0,5001549
swe,1898,54.66,3389.0,5037327
swe,1899,50.92,3473.0,5074076
swe,1900,52.24,3487.0,5111095
swe,1901,52.89,3578.0,5148106
swe,1902,54.72,3532.0,5184647
swe,1903,55.05,3718.0,5221069
swe,1904,55.36,3782.0,5257162
swe,1905,54.51,3728.0,5294734
swe,1906,56.66,4027.0,5333786
swe,1907,56.94,4296.0,5370102
swe,1908,56.38,4164.0,5410095
swe,1909,58.37,4186.0,5450521
swe,1910,57.75,4264.0,5492756
swe,1911,57.98,4374.0,5535196
swe,1912,57.74,4545.0,5580077
swe,1913,58.63,4833.0,5628627
swe,1914,58.21,4941.0,5675363
swe,1915,57.15,5118.0,5717328
swe,1916,58.16,5407.0,5756069
swe,1917,58.84,5083.0,5792214
swe,1918,49.76,4702.0,5819451
swe,1919,56.51,4779.0,5842343
swe,1920,58.75,5088.0,5870417
swe,1921,60.97,4836.0,5911299
swe,1922,60.98,5193.0,5954590
swe,1923,62.93,5370.0,5992340
swe,1924,61.93,5748.0,6024314
swe,1925,62.49,5890.0,6054517
swe,1926,62.72,6188.0,6079920
swe,1927,61.52,6401.0,6099870
swe,1928,62.2,6597.0,6116179
swe,1929,62.24,7002.0,6128283
swe,1930,63.11,7316.0,6140565
swe,1931,62.61,7142.0,6154563
swe,1932,63.87,6874.0,6173895
swe,1933,64.75,7000.0,6196513
swe,1934,64.89,7464.0,6219497
swe,1935,64.77,7821.0,6240428
swe,1936,64.52,8093.0,6260266
swe,1937,64.54,8305.0,6279424
swe,1938,65.48,8573.0,6300941
swe,1939,66.3,9200.0,6325897
swe,1940,66.64,8518.0,6353380
swe,1941,66.93,8279.0,6384219
swe,1942,68.87,8342.0,6424889
swe,1943,68.62,8599.0,6479056
swe,1944,67.64,8842.0,6544838
swe,1945,68.23,9091.0,6614252
swe,1946,69.4,9988.0,6688095
swe,1947,69.36,10790.0,6763099
swe,1948,70.62,10929.0,6840998
swe,1949,70.68,11282.0,6927503
swe,1950,71.02,11981.0,7009912
swe,1951,71.25,11894.0,7073227
swe,1952,71.74,12138.0,7127520
swe,1953,71.78,12226.0,7175667
swe,1954,72.23,12902.0,7220064
swe,1955,72.47,13183.0,7262623
swe,1956,72.53,13649.0,7304779
swe,1957,72.36,13964.0,7347479
swe,1958,73.01,14039.0,7391248
swe,1959,73.23,14606.0,7436262
swe,1960,72.9,15106.0,7482543
swe,1961,73.36,16008.0,7530181
swe,1962,73.23,16617.0,7579566
swe,1963,73.42,17239.0,7631457
swe,1964,73.59,18446.0,7686730
swe,1965,73.73,19155.0,7745673
swe,1966,73.98,19235.0,7809086
swe,1967,74.01,19723.0,7875907
swe,1968,73.88,20416.0,7942322
swe,1969,74.0,21184.0,8003185
swe,1970,74.55,22070.0,8054916
swe,1971,74.65,22294.0,8095793
swe,1972,74.76,22326.0,8127034
swe,1973,74.92,23250.0,8151598
swe,1974,75.0,25068.0,8173968
swe,1975,75.06,25374.0,8197340
swe,1976,75.18,25400.0,8223249
swe,1977,75.39,24588.0,8250695
swe,1978,75.54,24806.0,8277414
swe,1979,75.61,25850.0,8300003
swe,1980,75.86,26034.0,8316338
swe,1981,76.17,25893.0,8325493
swe,1982,76.44,26456.0,8329425
swe,1983,76.69,26834.0,8332443
swe,1984,76.88,27917.0,8340440
swe,1985,76.91,28230.0,8357652
swe,1986,77.04,29166.0,8384989
swe,1987,77.11,29919.0,8421056
swe,1988,77.21,30628.0,8464787
swe,1989,77.51,31193.0,8514206
swe,1990,77.64,30934.0,8567384
swe,1991,77.81,30371.0,8625137
swe,1992,78.1,29844.0,8686738
swe,1993,78.31,29058.0,8746776
swe,1994,78.47,30032.0,8798234
swe,1995,78.84,31077.0,8836420
swe,1996,79.08,31498.0,8859191
swe,1997,79.29,32393.0,8868853
swe,1998,79.41,33744.0,8870848
swe,1999,79.51,35245.0,8873100
swe,2000,79.66,36855.0,8881640
swe,2001,79.81,37331.0,8897793
swe,2002,79.96,37981.0,8920694
swe,2003,80.11,38743.0,8951422
swe,2004,80.23,40258.0,8990639
swe,2005,80.5,41227.0,9038623
swe,2006,80.74,42918.0,9096264
swe,2007,80.9,44051.0,9163243
swe,2008,81.06,43466.0,9236890
swe,2009,81.27,40863.0,9313478
swe,2010,81.52,42943.0,9390168
swe,2011,81.68,43755.0,9465892
swe,2012,81.76,43308.0,9540907
swe,2013,81.89,43476.0,9615247
swe,2014,82.07,44168.0,9689376
swe,2015,82.06,45488.0,9763565
swe,2016,82.05,46441.0,9837533
swe,2017,82.21,46991.0,9910701
swe,2018,82.37,47520.0,9982709
swz,1800,32.3,490.0,86000
swz,1801,32.3,490.0,86000
swz,1802,32.3,490.0,86000
swz,1803,32.3,490.0,86000
swz,1804,32.3,490.0,86000
swz,1805,32.3,490.0,86000
swz,1806,32.3,490.0,86000
swz,1807,32.3,490.0,86000
swz,1808,32.3,490.0,86000
swz,1809,32.3,490.0,86000
swz,1810,32.3,490.0,86000
swz,1811,32.3,490.0,86000
swz,1812,32.3,490.0,86000
swz,1813,32.3,490.0,86000
swz,1814,32.3,491.0,86000
swz,1815,32.3,491.0,86000
swz,1816,32.3,491.0,86000
swz,1817,32.3,491.0,86000
swz,1818,32.3,491.0,86000
swz,1819,32.3,491.0,86000
swz,1820,32.3,491.0,86000
swz,1821,32.3,493.0,86000
swz,1822,32.3,496.0,86000
swz,1823,32.3,498.0,86000
swz,1824,32.3,501.0,86000
swz,1825,32.3,503.0,86000
swz,1826,32.3,505.0,86000
swz,1827,32.3,508.0,86000
swz,1828,32.3,510.0,86000
swz,1829,32.3,513.0,86000
swz,1830,32.3,515.0,86000
swz,1831,32.3,518.0,86000
swz,1832,32.3,520.0,86000
swz,1833,32.3,523.0,86000
swz,1834,32.3,525.0,86000
swz,1835,32.3,528.0,86000
swz,1836,32.3,530.0,86000
swz,1837,32.3,533.0,86000
swz,1838,32.3,536.0,86000
swz,1839,32.3,538.0,86000
swz,1840,32.3,541.0,86000
swz,1841,32.3,543.0,86000
swz,1842,32.3,546.0,86000
swz,1843,32.3,549.0,86000
swz,1844,32.3,551.0,86000
swz,1845,32.3,554.0,86000
swz,1846,32.3,557.0,86000
swz,1847,32.3,559.0,86000
swz,1848,32.3,562.0,86000
swz,1849,32.3,565.0,86000
swz,1850,32.3,567.0,86000
swz,1851,32.3,570.0,86030
swz,1852,32.3,573.0,86059
swz,1853,32.3,576.0,86089
swz,1854,32.3,579.0,86118
swz,1855,32.3,581.0,86148
swz,1856,32.3,584.0,86178
swz,1857,32.3,587.0,86207
swz,1858,32.3,590.0,86237
swz,1859,32.3,593.0,86266
swz,1860,32.3,596.0,86296
swz,1861,32.3,598.0,86326
swz,1862,32.3,601.0,86355
swz,1863,32.3,604.0,86385
swz,1864,32.3,607.0,86414
swz,1865,32.3,610.0,86444
swz,1866,32.3,613.0,86473
swz,1867,32.3,616.0,86503
swz,1868,32.3,619.0,86533
swz,1869,32.3,622.0,86562
swz,1870,32.3,625.0,86592
swz,1871,32.32,628.0,86621
swz,1872,32.34,631.0,86651
swz,1873,32.37,634.0,86681
swz,1874,32.39,637.0,86710
swz,1875,32.41,640.0,86740
swz,1876,32.43,643.0,86769
swz,1877,32.45,646.0,86799
swz,1878,32.48,650.0,86829
swz,1879,32.5,653.0,86858
swz,1880,32.52,656.0,86888
swz,1881,32.54,659.0,86917
swz,1882,32.56,662.0,86947
swz,1883,32.59,665.0,86977
swz,1884,32.61,669.0,87006
swz,1885,32.63,672.0,87036
swz,1886,32.65,675.0,87065
swz,1887,32.67,678.0,87095
swz,1888,32.69,682.0,87124
swz,1889,32.72,685.0,87154
swz,1890,32.74,688.0,87184
swz,1891,32.76,692.0,87213
swz,1892,32.78,695.0,87243
swz,1893,32.8,698.0,87272
swz,1894,32.83,702.0,87302
swz,1895,32.85,705.0,87332
swz,1896,32.87,709.0,87361
swz,1897,32.89,712.0,87391
swz,1898,32.91,715.0,87420
swz,1899,32.94,719.0,87450
swz,1900,32.96,722.0,87753
swz,1901,32.98,726.0,88340
swz,1902,33.0,729.0,88555
swz,1903,33.02,733.0,89625
swz,1904,33.05,736.0,91067
swz,1905,33.07,740.0,92894
swz,1906,33.09,744.0,95119
swz,1907,33.11,747.0,97173
swz,1908,33.13,751.0,100553
swz,1909,33.16,754.0,104051
swz,1910,33.18,758.0,106984
swz,1911,33.2,762.0,110187
swz,1912,33.22,765.0,111728
swz,1913,33.24,769.0,112169
swz,1914,33.26,781.0,112612
swz,1915,33.29,792.0,113056
swz,1916,33.31,804.0,113503
swz,1917,33.33,816.0,113951
swz,1918,12.9,828.0,114350
swz,1919,33.37,841.0,114762
swz,1920,33.4,853.0,115177
swz,1921,33.42,869.0,116308
swz,1922,33.44,884.0,118173
swz,1923,33.46,900.0,120793
swz,1924,33.48,916.0,123470
swz,1925,33.51,932.0,126207
swz,1926,33.53,949.0,129005
swz,1927,33.55,966.0,131864
swz,1928,33.57,983.0,134787
swz,1929,33.59,1000.0,137775
swz,1930,33.62,1018.0,140829
swz,1931,33.64,1036.0,143950
swz,1932,33.66,1055.0,147141
swz,1933,33.68,1073.0,150402
swz,1934,33.7,1092.0,153736
swz,1935,33.73,1112.0,157144
swz,1936,33.75,1131.0,160414
swz,1937,33.77,1151.0,163539
swz,1938,33.79,1172.0,166513
swz,1939,33.81,1192.0,169541
swz,1940,33.83,1213.0,172623
swz,1941,33.86,1235.0,175762
swz,1942,33.88,1256.0,178958
swz,1943,33.9,1279.0,182212
swz,1944,33.92,1301.0,185525
swz,1945,33.94,1324.0,188899
swz,1946,35.69,1347.0,197434
swz,1947,37.44,1371.0,211723
swz,1948,39.19,1395.0,232417
swz,1949,40.94,1419.0,255135
swz,1950,42.7,1444.0,273003
swz,1951,42.98,1496.0,278952
swz,1952,43.5,1512.0,285334
swz,1953,44.01,1539.0,292178
swz,1954,44.49,1592.0,299486
swz,1955,44.96,1609.0,307226
swz,1956,45.4,1635.0,315341
swz,1957,45.84,1661.0,323712
swz,1958,46.24,1670.0,332221
swz,1959,46.63,1728.0,340748
swz,1960,46.99,1921.0,349174
swz,1961,47.33,2118.0,357453
swz,1962,47.67,2508.0,365636
swz,1963,48.01,2592.0,373897
swz,1964,48.35,2905.0,382469
swz,1965,48.72,3282.0,391546
swz,1966,49.13,3342.0,401183
swz,1967,49.59,3575.0,411352
swz,1968,50.11,3331.0,422140
swz,1969,50.68,3389.0,433588
swz,1970,51.31,4289.0,445729
swz,1971,52.03,4256.0,458605
swz,1972,52.78,4661.0,472230
swz,1973,53.45,4792.0,486561
swz,1974,54.1,5199.0,501512
swz,1975,54.85,5251.0,517024
swz,1976,55.57,5285.0,533214
swz,1977,56.2,5301.0,550118
swz,1978,56.74,5289.0,567559
swz,1979,57.22,5214.0,585344
swz,1980,57.69,5174.0,603372
swz,1981,58.18,5368.0,621276
swz,1982,58.71,5525.0,639237
swz,1983,57.88,5378.0,658320
swz,1984,59.53,5310.0,679976
swz,1985,60.11,5453.0,705085
swz,1986,60.56,5459.0,734243
swz,1987,61.07,5718.0,766707
swz,1988,61.53,5340.0,800456
swz,1989,61.94,5460.0,832682
swz,1990,62.24,5378.0,861373
swz,1991,62.3,5323.0,885623
swz,1992,62.33,5371.0,906034
swz,1993,62.3,5430.0,924025
swz,1994,61.25,5456.0,941774
swz,1995,59.37,5606.0,960792
swz,1996,57.05,5697.0,981764
swz,1997,55.0,5743.0,1003995
swz,1998,52.35,5766.0,1026009
swz,1999,49.97,5825.0,1045629
swz,2000,47.49,5839.0,1061468
swz,2001,45.54,5838.0,1072927
swz,2002,44.24,6048.0,1080930
swz,2003,43.28,6246.0,1087392
swz,2004,42.65,6427.0,1095053
swz,2005,42.33,6746.0,1105873
swz,2006,42.95,7057.0,1120514
swz,2007,43.82,7253.0,1138434
swz,2008,44.5,7184.0,1158897
swz,2009,45.56,7162.0,1180675
swz,2010,46.98,7297.0,1202843
swz,2011,48.9,7324.0,1225258
swz,2012,50.48,7530.0,1248158
swz,2013,51.98,7899.0,1271456
swz,2014,53.81,8084.0,1295097
swz,2015,56.36,8054.0,1319011
swz,2016,57.71,7734.0,1343098
swz,2017,58.22,7660.0,1367254
swz,2018,58.64,7604.0,1391385
tcd,1800,30.9,418.0,1432000
tcd,1801,30.9,418.0,1432000
tcd,1802,30.9,418.0,1432000
tcd,1803,30.9,418.0,1432000
tcd,1804,30.9,418.0,1432000
tcd,1805,30.9,418.0,1432000
tcd,1806,30.9,418.0,1432000
tcd,1807,30.9,419.0,1432000
tcd,1808,30.9,419.0,1432000
tcd,1809,30.9,419.0,1432000
tcd,1810,30.9,419.0,1432000
tcd,1811,30.9,419.0,1432000
tcd,1812,30.9,419.0,1432000
tcd,1813,30.9,419.0,1432000
tcd,1814,30.9,419.0,1432000
tcd,1815,30.9,419.0,1432000
tcd,1816,30.9,419.0,1432000
tcd,1817,30.9,419.0,1432000
tcd,1818,30.9,419.0,1432000
tcd,1819,30.9,419.0,1432000
tcd,1820,30.9,419.0,1432000
tcd,1821,30.9,421.0,1432000
tcd,1822,30.9,423.0,1432000
tcd,1823,30.9,425.0,1432000
tcd,1824,30.9,428.0,1432000
tcd,1825,30.9,430.0,1432000
tcd,1826,30.9,432.0,1432000
tcd,1827,30.9,434.0,1432000
tcd,1828,30.9,436.0,1432000
tcd,1829,30.9,438.0,1432000
tcd,1830,30.9,440.0,1432000
tcd,1831,30.9,442.0,1432000
tcd,1832,30.9,444.0,1432000
tcd,1833,30.9,447.0,1432000
tcd,1834,30.9,449.0,1432000
tcd,1835,30.9,451.0,1432000
tcd,1836,30.9,453.0,1432000
tcd,1837,30.9,455.0,1432000
tcd,1838,30.9,457.0,1432000
tcd,1839,30.9,460.0,1432000
tcd,1840,30.9,462.0,1432000
tcd,1841,30.9,464.0,1432000
tcd,1842,30.9,466.0,1432000
tcd,1843,30.9,469.0,1432000
tcd,1844,30.9,471.0,1432000
tcd,1845,30.9,473.0,1432000
tcd,1846,30.9,475.0,1432000
tcd,1847,30.9,478.0,1432000
tcd,1848,30.9,480.0,1432000
tcd,1849,30.9,482.0,1432000
tcd,1850,30.9,485.0,1432000
tcd,1851,30.9,487.0,1432787
tcd,1852,30.9,489.0,1433574
tcd,1853,30.9,492.0,1434362
tcd,1854,30.9,494.0,1435149
tcd,1855,30.9,497.0,1435936
tcd,1856,30.9,499.0,1436723
tcd,1857,30.9,501.0,1437510
tcd,1858,30.9,504.0,1438297
tcd,1859,30.9,506.0,1439085
tcd,1860,30.9,509.0,1439872
tcd,1861,30.9,511.0,1440659
tcd,1862,30.9,514.0,1441446
tcd,1863,30.9,516.0,1442233
tcd,1864,30.9,519.0,1443020
tcd,1865,30.9,521.0,1443808
tcd,1866,30.9,524.0,1444595
tcd,1867,30.9,526.0,1445382
tcd,1868,30.9,529.0,1446169
tcd,1869,30.9,531.0,1446956
tcd,1870,30.9,534.0,1447743
tcd,1871,30.96,536.0,1448531
tcd,1872,31.02,539.0,1449318
tcd,1873,31.08,542.0,1450105
tcd,1874,31.13,544.0,1450892
tcd,1875,31.19,547.0,1451679
tcd,1876,31.25,550.0,1452466
tcd,1877,31.31,552.0,1453254
tcd,1878,31.37,555.0,1454041
tcd,1879,31.43,558.0,1454828
tcd,1880,31.49,560.0,1455615
tcd,1881,31.55,563.0,1456402
tcd,1882,31.6,566.0,1457189
tcd,1883,31.66,568.0,1457977
tcd,1884,31.72,571.0,1458764
tcd,1885,31.78,574.0,1459551
tcd,1886,31.84,577.0,1460338
tcd,1887,31.9,579.0,1461125
tcd,1888,31.96,582.0,1461913
tcd,1889,32.02,585.0,1462700
tcd,1890,32.07,588.0,1463487
tcd,1891,32.13,591.0,1464274
tcd,1892,32.19,594.0,1465061
tcd,1893,32.25,597.0,1465848
tcd,1894,32.31,599.0,1466636
tcd,1895,32.37,602.0,1467423
tcd,1896,32.43,605.0,1468210
tcd,1897,32.49,608.0,1468997
tcd,1898,32.54,611.0,1469784
tcd,1899,32.6,614.0,1470571
tcd,1900,32.66,617.0,1471359
tcd,1901,32.72,620.0,1472146
tcd,1902,32.78,623.0,1472933
tcd,1903,32.84,626.0,1473720
tcd,1904,32.9,629.0,1474507
tcd,1905,32.96,632.0,1475294
tcd,1906,33.01,635.0,1476082
tcd,1907,33.07,638.0,1476869
tcd,1908,33.13,641.0,1477656
tcd,1909,33.19,644.0,1478443
tcd,1910,33.25,648.0,1479230
tcd,1911,33.31,651.0,1480017
tcd,1912,33.37,654.0,1480805
tcd,1913,33.43,657.0,1481592
tcd,1914,33.48,668.0,1482379
tcd,1915,33.54,679.0,1483166
tcd,1916,33.6,690.0,1483953
tcd,1917,33.66,701.0,1484740
tcd,1918,19.75,713.0,1484478
tcd,1919,33.78,725.0,1484478
tcd,1920,33.84,737.0,1484478
tcd,1921,33.89,749.0,1484478
tcd,1922,33.95,762.0,1484478
tcd,1923,34.01,775.0,1484478
tcd,1924,34.07,789.0,1484478
tcd,1925,34.13,802.0,1484478
tcd,1926,34.19,816.0,1484478
tcd,1927,34.25,830.0,1484478
tcd,1928,34.31,844.0,1484478
tcd,1929,34.36,858.0,1484478
tcd,1930,34.42,873.0,1484478
tcd,1931,34.48,888.0,1484478
tcd,1932,34.54,903.0,1484478
tcd,1933,34.6,919.0,1484478
tcd,1934,34.66,934.0,1484478
tcd,1935,34.72,950.0,1484478
tcd,1936,34.78,967.0,1503518
tcd,1937,34.83,983.0,1542330
tcd,1938,34.89,1000.0,1601676
tcd,1939,34.95,1017.0,1663305
tcd,1940,35.01,1034.0,1727305
tcd,1941,35.07,1052.0,1793769
tcd,1942,35.13,1070.0,1862789
tcd,1943,35.19,1088.0,1934465
tcd,1944,35.25,1107.0,2008899
